nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
10876,39994,100,0.85,1.0E-4,10,59,5.9,100,0.85,1.0E-4,0.25,0.9397006118881153,1.0,0.09996410534364097,0.0,2.67625,9.0,3.4035181705846673,
10876,39994,100,0.85,1.0E-4,10,60,6.0,100,0.85,1.0E-4,0.3333333333333333,0.9388890276390316,1.0,0.10266466544156652,0.0,2.67875,9.0,3.4129237374280725,
10876,39994,100,0.85,1.0E-4,10,61,6.1,100,0.85,1.0E-4,0.42857142857142855,0.9410481185481219,1.0,0.10157910377908307,0.0,2.6875,9.0,3.4164811941528375,
10876,39994,100,0.85,1.0E-4,10,62,6.2,100,0.85,1.0E-4,0.3333333333333333,0.9389181651681688,1.0,0.1028270910428273,0.0,2.68375,9.0,3.413390680467151,
10876,39994,100,0.85,1.0E-4,10,63,6.3,100,0.85,1.0E-4,0.42857142857142855,0.9398888611388646,1.0,0.10184494798882306,0.0,2.66375,9.0,3.392371727493908,
10876,39994,100,0.85,1.0E-4,10,64,6.4,100,0.85,1.0E-4,0.42857142857142855,0.9388369963370005,1.0,0.10105230911343041,0.0,2.65,9.0,3.380458548777074,
10876,39994,100,0.85,1.0E-4,10,65,6.5,100,0.85,1.0E-4,0.25,0.9391636488511521,1.0,0.10442579674381697,0.0,2.6725,9.0,3.4033430256146673,
10876,39994,100,0.85,1.0E-4,10,66,6.6,100,0.85,1.0E-4,0.3333333333333333,0.9406023143523176,1.0,0.10321048169649791,0.0,2.6525,9.0,3.374424951010172,
10876,39994,100,0.85,1.0E-4,10,67,6.7,100,0.85,1.0E-4,0.3333333333333333,0.9425199800199836,1.0,0.09984505079115875,0.0,2.62375,9.0,3.3480869071008295,
10876,39994,100,0.85,1.0E-4,10,68,6.8,100,0.85,1.0E-4,0.42857142857142855,0.9397169497169537,1.0,0.10061476065165087,0.0,2.63375,9.0,3.360745592498784,
10876,39994,100,0.85,1.0E-4,10,69,6.9,100,0.85,1.0E-4,0.3333333333333333,0.9379279054279094,1.0,0.10267718492267856,0.0,2.6425,9.0,3.3592698239349574,
10876,39994,100,0.85,1.0E-4,10,70,7.0,100,0.85,1.0E-4,0.42857142857142855,0.940672660672664,1.0,0.09887485869385336,0.0,2.64375,9.0,3.370732255386061,
10876,39994,100,0.85,1.0E-4,10,71,7.1,100,0.85,1.0E-4,0.3333333333333333,0.9389743589743631,1.0,0.1018049116372428,0.0,2.6225,9.0,3.3369138061987758,
10876,39994,100,0.85,1.0E-4,10,72,7.2,100,0.85,1.0E-4,0.42857142857142855,0.9420246420246456,1.0,0.09659785361306399,0.0,2.63,9.0,3.3504626546195078,
10876,39994,100,0.85,1.0E-4,10,73,7.3,100,0.85,1.0E-4,0.3333333333333333,0.939908841158845,1.0,0.09979464289599836,0.0,2.6425,9.0,3.3704144774789944,
10876,39994,100,0.85,1.0E-4,10,74,7.4,100,0.85,1.0E-4,0.42857142857142855,0.9393727106227145,1.0,0.10133267279431203,0.0,2.65625,9.0,3.3849794589480156,
10876,39994,100,0.85,1.0E-4,10,75,7.5,100,0.85,1.0E-4,0.42857142857142855,0.9384811022311058,1.0,0.10187025246220174,0.0,2.6275,9.0,3.3602445967518495,
10876,39994,100,0.85,1.0E-4,10,76,7.6,100,0.85,1.0E-4,0.42857142857142855,0.9417973692973728,1.0,0.09667504097938122,0.0,2.63,9.0,3.357171428449849,
10876,39994,100,0.85,1.0E-4,10,77,7.7,100,0.85,1.0E-4,0.3333333333333333,0.9412029637029673,1.0,0.10072984199001585,0.0,2.63,9.0,3.350089551041882,
10876,39994,100,0.85,1.0E-4,10,78,7.8,100,0.85,1.0E-4,0.42857142857142855,0.9417386779886822,1.0,0.09961390326155595,0.0,2.6175,9.0,3.3322205434214585,
10876,39994,100,0.85,1.0E-4,10,79,7.9,100,0.85,1.0E-4,0.3333333333333333,0.9416575091575129,1.0,0.10058380425716174,0.0,2.62,9.0,3.3463562273015706,
10876,39994,100,0.85,1.0E-4,10,80,8.0,100,0.85,1.0E-4,0.25,0.9415304487179524,1.0,0.10116976405217329,0.0,2.6225,9.0,3.339909242778911,
10876,39994,100,0.85,1.0E-4,10,81,8.1,100,0.85,1.0E-4,0.25,0.9403674450549486,1.0,0.10141933447767135,0.0,2.61125,9.0,3.3399286575464457,
10876,39994,100,0.85,1.0E-4,10,82,8.2,100,0.85,1.0E-4,0.42857142857142855,0.9375457875457913,1.0,0.10356828180295749,0.0,2.5925,9.0,3.3111846445041384,
10876,39994,100,0.85,1.0E-4,10,83,8.3,100,0.85,1.0E-4,0.3333333333333333,0.939035131535135,1.0,0.10218809003698008,0.0,2.59625,9.0,3.3129648258772684,
10876,39994,100,0.85,1.0E-4,10,84,8.4,100,0.85,1.0E-4,0.42857142857142855,0.94168664668665,1.0,0.09936065463625283,0.0,2.605,9.0,3.3217427654771825,
10876,39994,100,0.85,1.0E-4,10,85,8.5,100,0.85,1.0E-4,0.3333333333333333,0.9392095404595436,1.0,0.10345591225184149,0.0,2.58875,9.0,3.306376179066744,
10876,39994,100,0.85,1.0E-4,10,86,8.6,100,0.85,1.0E-4,0.42857142857142855,0.939932151182155,1.0,0.10195829024838278,0.0,2.615,9.0,3.330431653704967,
10876,39994,100,0.85,1.0E-4,10,87,8.7,100,0.85,1.0E-4,0.5384615384615384,0.9408566433566469,1.0,0.09868543437786854,0.0,2.59375,9.0,3.321703017655251,
10876,39994,100,0.85,1.0E-4,10,88,8.8,100,0.85,1.0E-4,0.42857142857142855,0.9395275557775594,1.0,0.10098527752608681,0.0,2.6,9.0,3.322273318076043,
10876,39994,100,0.85,1.0E-4,10,89,8.9,100,0.85,1.0E-4,0.3333333333333333,0.9438861138861178,1.0,0.09751212986879562,0.0,2.56875,9.0,3.291317887640147,
10876,39994,100,0.85,1.0E-4,10,90,9.0,100,0.85,1.0E-4,0.42857142857142855,0.941549284049288,1.0,0.09999195840265246,0.0,2.59375,9.0,3.3190677813958547,
10876,39994,100,0.85,1.0E-4,10,91,9.1,100,0.85,1.0E-4,0.3333333333333333,0.9406056443556481,1.0,0.0997997904925116,0.0,2.5975,9.0,3.3163223229957612,
10876,39994,100,0.85,1.0E-4,10,92,9.2,100,0.85,1.0E-4,0.42857142857142855,0.944390193140197,1.0,0.09806377749378214,0.0,2.6075,9.0,3.3257997158578267,
10876,39994,100,0.85,1.0E-4,10,93,9.3,100,0.85,1.0E-4,0.42857142857142855,0.9418144355644393,1.0,0.10022095578472766,0.0,2.575,9.0,3.294218420202279,
10876,39994,100,0.85,1.0E-4,10,94,9.4,100,0.85,1.0E-4,0.42857142857142855,0.9439239926739964,1.0,0.09639155342527138,0.0,2.58,9.0,3.3016813898376083,
10876,39994,100,0.85,1.0E-4,10,95,9.5,100,0.85,1.0E-4,0.42857142857142855,0.9430765068265103,1.0,0.09739231813516311,0.0,2.57375,9.0,3.2900700505460367,
10876,39994,100,0.85,1.0E-4,10,96,9.6,100,0.85,1.0E-4,0.3333333333333333,0.9426739926739961,1.0,0.09921705245504238,0.0,2.58875,9.0,3.311664753186832,
10876,39994,100,0.85,1.0E-4,10,97,9.7,100,0.85,1.0E-4,0.3333333333333333,0.9397985347985383,1.0,0.1005958325907611,0.0,2.61875,9.0,3.343411197788869,
10876,39994,100,0.85,1.0E-4,10,98,9.8,100,0.85,1.0E-4,0.3333333333333333,0.9413544788544822,1.0,0.10005240905940492,0.0,2.59,9.0,3.3138949892837584,
10876,39994,100,0.85,1.0E-4,10,99,9.9,100,0.85,1.0E-4,0.42857142857142855,0.9420159007659038,1.0,0.09839965464701476,0.0,2.58,9.0,3.3058433114713712,
10876,39994,100,0.85,1.0E-4,10,100,10.0,100,0.85,1.0E-4,0.42857142857142855,0.9426652514152545,1.0,0.09958716676546975,0.0,2.565,9.0,3.2864532554107626,
