nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
6271,158575,100,0.85,1.0E-4,10,74,7.4,100,0.85,1.0E-4,0.42857142857142855,0.8345009157509196,1.0,0.13299457320001984,0.0,3.7725,8.0,1.6980117049066532,
6271,158575,100,0.85,1.0E-4,10,75,7.5,100,0.85,1.0E-4,0.42857142857142855,0.838588911088915,1.0,0.13112308856607469,0.0,3.72875,8.0,1.702255397259765,
6271,158575,100,0.85,1.0E-4,10,76,7.6,100,0.85,1.0E-4,0.42857142857142855,0.8394135031635073,1.0,0.13097547747347638,0.0,3.71125,8.0,1.669692617669492,
6271,158575,100,0.85,1.0E-4,10,77,7.7,100,0.85,1.0E-4,0.42857142857142855,0.8403929403929444,1.0,0.12921360606320687,0.0,3.67875,8.0,1.6727368105891611,
6271,158575,100,0.85,1.0E-4,10,78,7.8,100,0.85,1.0E-4,0.5384615384615384,0.8437587412587453,1.0,0.12792158184195285,0.0,3.63625,8.0,1.6804570620816233,
6271,158575,100,0.85,1.0E-4,10,79,7.9,100,0.85,1.0E-4,0.5384615384615384,0.8468269230769271,1.0,0.12870907256621314,0.0,3.60375,8.0,1.6723444434386119,
6271,158575,100,0.85,1.0E-4,10,80,8.0,100,0.85,1.0E-4,0.5384615384615384,0.8472057109557153,1.0,0.12840089151056705,0.0,3.60125,8.0,1.6747383191113767,
6271,158575,100,0.85,1.0E-4,10,81,8.1,100,0.85,1.0E-4,0.42857142857142855,0.8486942224442265,1.0,0.1285262717229343,0.0,3.57625,8.0,1.6805314449601945,
6271,158575,100,0.85,1.0E-4,10,82,8.2,100,0.85,1.0E-4,0.42857142857142855,0.8500957375957416,1.0,0.1279479404113033,0.0,3.5475,8.0,1.6591394606843632,
6271,158575,100,0.85,1.0E-4,10,83,8.3,100,0.85,1.0E-4,0.42857142857142855,0.8528871128871173,1.0,0.12681421500721463,0.0,3.5575,8.0,1.6429223201356782,
6271,158575,100,0.85,1.0E-4,10,84,8.4,100,0.85,1.0E-4,0.42857142857142855,0.8527268564768611,1.0,0.12713005616240683,0.0,3.54875,8.0,1.6651196466020088,
6271,158575,100,0.85,1.0E-4,10,85,8.5,100,0.85,1.0E-4,0.42857142857142855,0.8569780219780264,1.0,0.1255682407091755,0.0,3.5225,8.0,1.6611724022508918,
6271,158575,100,0.85,1.0E-4,10,86,8.6,100,0.85,1.0E-4,0.42857142857142855,0.8463415750915793,1.0,0.12938859532792962,0.0,3.605,8.0,1.6610162551883711,
6271,158575,100,0.85,1.0E-4,10,87,8.7,100,0.85,1.0E-4,0.42857142857142855,0.8488124375624417,1.0,0.12896313834389578,0.0,3.5875,8.0,1.6687851119901567,
6271,158575,100,0.85,1.0E-4,10,88,8.8,100,0.85,1.0E-4,0.42857142857142855,0.8497594072594112,1.0,0.13109796819040917,0.0,3.5525,9.0,1.6969807747879764,
6271,158575,100,0.85,1.0E-4,10,89,8.9,100,0.85,1.0E-4,0.42857142857142855,0.8501523476523519,1.0,0.13075756630973287,0.0,3.505,8.0,1.6955751236674828,
6271,158575,100,0.85,1.0E-4,10,90,9.0,100,0.85,1.0E-4,0.42857142857142855,0.8514489676989718,1.0,0.1309597495146386,0.0,3.48,8.0,1.6998823488700623,
6271,158575,100,0.85,1.0E-4,10,91,9.1,100,0.85,1.0E-4,0.42857142857142855,0.8536925574425623,1.0,0.12888514972348938,0.0,3.41,8.0,1.6990879906585181,
6271,158575,100,0.85,1.0E-4,10,92,9.2,100,0.85,1.0E-4,0.42857142857142855,0.8550853313353362,1.0,0.12961045950878464,0.0,3.4225,8.0,1.6856730851502613,
6271,158575,100,0.85,1.0E-4,10,93,9.3,100,0.85,1.0E-4,0.42857142857142855,0.8558895271395318,1.0,0.12932018217123592,0.0,3.39125,8.0,1.6994626908231907,
6271,158575,100,0.85,1.0E-4,10,94,9.4,100,0.85,1.0E-4,0.42857142857142855,0.8573667998668043,1.0,0.1306449655467263,0.0,3.39375,8.0,1.7054943381612264,
6271,158575,100,0.85,1.0E-4,10,95,9.5,100,0.85,1.0E-4,0.42857142857142855,0.8546890609390654,1.0,0.13116756213190342,0.0,3.41125,8.0,1.7210820542612137,
6271,158575,100,0.85,1.0E-4,10,96,9.6,100,0.85,1.0E-4,0.42857142857142855,0.8533166833166881,1.0,0.13048260160768171,0.0,3.42875,8.0,1.6970337172549046,
6271,158575,100,0.85,1.0E-4,10,97,9.7,100,0.85,1.0E-4,0.42857142857142855,0.8543394105894153,1.0,0.1301896810637071,0.0,3.38625,8.0,1.6954530183700167,
6271,158575,100,0.85,1.0E-4,10,98,9.8,100,0.85,1.0E-4,0.42857142857142855,0.8530981518481563,1.0,0.1304963661345297,0.0,3.395,8.0,1.7114248449756713,
6271,158575,100,0.85,1.0E-4,10,99,9.9,100,0.85,1.0E-4,0.42857142857142855,0.8552634865134908,1.0,0.1292879011237532,0.0,3.39625,8.0,1.6960943185742943,
6271,158575,100,0.85,1.0E-4,10,100,10.0,100,0.85,1.0E-4,0.42857142857142855,0.8561900599400645,1.0,0.12988566767473866,0.0,3.355,8.0,1.7063044863095216,
