nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,max entries,node id,indegree,outdegree,neighbour indegree,neighbour outdegree,pagerank,neighbour pagerank,jaccard,neighbour jaccard,kendall,neighbour kendall,pagerank error,neighbour pagerank error,excluded,neighbour excluded,included,neighbour included
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,51,20,20,54.5,54.5,1.8193060504489875E-4,3.2407097560557135E-4,0.7094017094017094,0.7552706275436979,0.8499848512913288,0.8350618553485163,27.15644138263406,225.69903694239525,0,97.95,45,34.4
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,52,12,12,65.75,65.75,8.619159342448421E-5,4.1511735447866425E-4,0.7857142857142857,0.8331578679060185,0.8177777777777778,0.8820403913608703,13.418500357291506,283.954511251739,0,31.416666666666668,16,42.75
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,53,32,32,67.4375,67.4375,1.9651001327807469E-4,4.191127846029713E-4,0.7699115044247787,0.7623709407148338,0.8957575757575758,0.8487317444522764,58.56108105836729,415.6367382920178,4,172.28125,32,35.0625
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,54,94,94,56.54255319148936,56.54255319148936,5.081066908229108E-4,3.236645692945173E-4,0.8518518518518519,0.765280453621562,0.585050505050505,0.8364306264447391,433.3437759294513,186.5728590008209,118,63.43617021276596,49,36.40425531914894
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,55,9,9,91.44444444444444,91.44444444444444,6.420360061622237E-5,5.211039639193113E-4,0.6260162601626016,0.8154737320566076,0.7066666666666667,0.8398643761543494,2.6033825826397226,530.4079905254234,0,156.55555555555554,9,50.22222222222222
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,56,10,10,42.3,42.3,8.824126733475107E-5,3.352142598144839E-4,0.7241379310344828,0.7928503514103737,0.8286522529804001,0.8576970812029151,12.617435960088168,83.3199102766287,0,4.6,20,55.7
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,57,19,19,85.10526315789474,85.10526315789474,1.7407452762257408E-4,4.941525851713651E-4,0.8181818181818182,0.8169940293572031,0.8225904223075369,0.8268885924374602,37.60206947587238,241.17906913749252,0,23.789473684210527,57,38.1578947368421
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,58,87,87,53.333333333333336,53.333333333333336,5.067882171594584E-4,3.1454335595893813E-4,0.9047619047619048,0.7287051319107781,0.7014141414141414,0.8425656641094071,298.9190819006009,285.4589564829136,3,128.72413793103448,126,28.183908045977013
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,59,1,1,19.0,19.0,2.775871419875679E-5,1.7407452762257408E-4,0.8518518518518519,0.8181818181818182,0.8274747474747475,0.8225904223075369,0.3243504423956418,37.60206947587238,0,0.0,1,57.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,60,1,1,19.0,19.0,2.775871419875679E-5,1.7407452762257408E-4,0.8518518518518519,0.8181818181818182,0.8274747474747475,0.8225904223075369,0.3243504423956418,37.60206947587238,0,0.0,1,57.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,61,2,2,17.5,17.5,3.400156843025857E-5,1.4489196187159292E-4,0.8018018018018018,0.7711598746081505,0.8965447565164679,0.838769958628516,0.9246355408231907,27.899180662021138,0,0.0,4,36.5
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,62,38,38,73.34210526315789,73.34210526315789,2.3284890561123503E-4,4.588250054231847E-4,0.7543859649122807,0.7908115782522729,0.8602020202020202,0.8308853038095318,65.58948293809571,335.8176476130834,2,100.13157894736842,59,42.39473684210526
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,63,14,14,121.21428571428571,121.21428571428571,9.4292773352666E-5,6.763150366994204E-4,0.7699115044247787,0.7957174064973797,0.8553535353535353,0.8208369408369408,17.813232777088253,470.2170389115653,0,84.92857142857143,22,36.42857142857143
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,64,25,25,108.28,108.28,1.6278303771170347E-4,5.970990293045011E-4,0.7094017094017094,0.7581186823445647,0.8735353535353535,0.7904059238764962,50.79332124545567,547.5949413068578,0,132.04,36,33.24
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,65,108,108,60.592592592592595,60.592592592592595,5.955117355523395E-4,3.5611552386954096E-4,0.7241379310344828,0.7589236226761764,0.5991919191919192,0.8325682468973166,711.856790326351,231.30196424317677,261,66.18518518518519,89,37.50925925925926
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,66,10,10,35.0,35.0,8.318700187972546E-5,2.5061761498675376E-4,0.7391304347826086,0.7846140156217042,0.8204869220570683,0.8590149064290589,13.366431239404902,106.4584321505043,0,13.8,22,37.9
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,67,17,17,55.294117647058826,55.294117647058826,1.2036125416082078E-4,3.6597801626927053E-4,0.6949152542372882,0.7873234782188613,0.8505050505050505,0.8582906671058724,22.56263087049251,276.2490215017767,0,66.17647058823529,42,39.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,68,2,2,15.5,15.5,3.9051080200836446E-5,1.2886012058886453E-4,0.6666666666666666,0.6677089847821556,0.8871359223300971,0.7867171492725703,1.5115154908789232,26.03718647958545,0,0.0,5,19.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,69,23,23,46.47826086956522,46.47826086956522,1.5491676889775545E-4,2.945291848621573E-4,0.7699115044247787,0.747611995778881,0.806060606060606,0.8295683369102259,29.874224873350133,147.42204104768487,0,17.91304347826087,17,35.52173913043478
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,70,32,32,93.46875,93.46875,2.1959933544189717E-4,5.282102715276102E-4,0.7857142857142857,0.8068506686671251,0.8969488785613255,0.8085303497287807,103.41486332791028,414.27238279536937,2,76.4375,56,32.25
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,71,8,8,39.875,39.875,7.01657318509879E-5,2.6410604287642583E-4,0.6666666666666666,0.7828783362244189,0.8391594261466963,0.8389314792199648,5.373589742393642,52.51037094681019,0,0.625,11,43.125
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,72,13,13,52.53846153846154,52.53846153846154,9.37314991485006E-5,3.3968621615009523E-4,0.7857142857142857,0.8181822192634182,0.8387878787878787,0.8531568471696905,17.263552593440902,186.8312998909754,0,26.76923076923077,16,42.30769230769231
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,73,1,1,32.0,32.0,2.580431314445373E-5,2.1959933544189717E-4,0.8181818181818182,0.7857142857142857,0.8949494949494949,0.8969488785613255,0.09245837808252126,103.41486332791028,0,2.0,0,56.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,74,1,1,32.0,32.0,2.580431314445373E-5,2.1959933544189717E-4,0.8181818181818182,0.7857142857142857,0.8949494949494949,0.8969488785613255,0.09245837808252126,103.41486332791028,0,2.0,0,56.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,75,94,94,59.191489361702125,59.191489361702125,4.942341866820206E-4,3.357892144759685E-4,0.8691588785046729,0.7727954168863729,0.7555555555555555,0.8444650170216542,430.4524685899245,181.15597877539207,100,43.808510638297875,39,38.01063829787234
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,76,66,66,73.46969696969697,73.46969696969697,3.5586363676221505E-4,4.219466862669991E-4,0.9230769230769231,0.7785873178914927,0.7652525252525253,0.8417775079758767,195.90860750262252,393.6676309985521,17,145.74242424242425,31,37.84848484848485
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,77,158,158,74.84810126582279,74.84810126582279,8.088193165414744E-4,4.2332450678983816E-4,0.5748031496062992,0.7894715387237196,0.5753535353535354,0.835864256503972,1253.4934498513371,294.42828924084364,423,112.48101265822785,35,36.24683544303797
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,78,55,55,43.14545454545455,43.14545454545455,3.204919642607072E-4,2.7045379970649415E-4,0.9230769230769231,0.7818246935338061,0.896969696969697,0.8669943097051812,389.50408599546995,155.84753363439188,105,17.927272727272726,18,41.56363636363636
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,79,21,21,94.42857142857143,94.42857142857143,1.3393652757289864E-4,5.467241166805341E-4,0.6666666666666666,0.794602698227394,0.7364380278005452,0.8281665619307235,16.30968931677118,628.6584304546961,0,278.3809523809524,20,39.80952380952381
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,80,62,62,69.03225806451613,69.03225806451613,3.4571646986607376E-4,4.0299731998016394E-4,0.9047619047619048,0.754426090360353,0.8145454545454546,0.8369757879535998,177.09972185076123,359.7620123282964,7,159.3709677419355,54,37.225806451612904
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,81,6,6,165.5,165.5,8.0021709356605E-5,9.057020427497867E-4,0.8348623853211009,0.7836239687782639,0.8727272727272727,0.8189040835184577,4.657942533139301,382.02071467196055,0,34.5,8,18.333333333333332
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,82,5,5,12.2,12.2,6.403599189353545E-5,1.0972079036823896E-4,0.8348623853211009,0.8167885646780189,0.9025154102016558,0.8608424597561797,4.171246552194077,15.779600475661013,0,0.0,12,17.4
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,83,1,1,6.0,6.0,3.1307546834325675E-5,8.0021709356605E-5,0.8348623853211009,0.8348623853211009,0.8739393939393939,0.8727272727272727,0.75719031023272,4.657942533139301,0,0.0,1,8.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,84,9,9,154.22222222222223,154.22222222222223,1.0066582626683719E-4,8.739170486854167E-4,0.7699115044247787,0.8128171129149807,0.8113131313131313,0.7911111111111111,5.072343448879681,435.03001402474086,0,38.111111111111114,10,31.88888888888889
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,85,2,2,6.0,6.0,4.3900654315627596E-5,7.561505585857933E-5,0.8518518518518519,0.8373367045933418,0.8068686868686868,0.8515151515151516,0.6073838424111422,3.2236753041831965,0,0.0,3,6.5
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,86,1,1,9.0,9.0,2.947848110691384E-5,1.0066582626683719E-4,0.8348623853211009,0.7699115044247787,0.768080808080808,0.8113131313131313,0.48731653910254424,5.072343448879681,0,0.0,3,10.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,87,7,7,24.571428571428573,24.571428571428573,7.377612896436915E-5,2.1397897697360862E-4,0.8691588785046729,0.7700323187718144,0.7444680244125284,0.8427926611086346,7.013009245080923,62.10751347286426,0,3.142857142857143,14,26.428571428571427
