nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
7547,163724,100,0.85,1.0E-4,10,52,5.2,100,0.85,1.0E-4,0.17647058823529413,0.8082090580987676,1.0,0.16217106608232826,0.0,4.115,9.0,1.8726385129009817,
7547,163724,100,0.85,1.0E-4,10,53,5.3,100,0.85,1.0E-4,0.25,0.81203192640693,1.0,0.16088646285997651,0.0,4.07625,9.0,1.8829328021732477,
7547,163724,100,0.85,1.0E-4,10,54,5.4,100,0.85,1.0E-4,0.25,0.8133655927405964,1.0,0.15936146377768393,0.0,3.99875,9.0,1.894399228647436,
7547,163724,100,0.85,1.0E-4,10,55,5.5,100,0.85,1.0E-4,0.25,0.8167892524142562,1.0,0.15814051562652492,0.0,3.95625,9.0,1.9004830800351789,
7547,163724,100,0.85,1.0E-4,10,56,5.6,100,0.85,1.0E-4,0.25,0.8169212037962079,1.0,0.1567623150958675,0.0,3.93625,9.0,1.911069317816599,
7547,163724,100,0.85,1.0E-4,10,57,5.7,100,0.85,1.0E-4,0.25,0.8218690684315727,1.0,0.15719446515172772,0.0,3.8875,9.0,1.919594683780928,
7547,163724,100,0.85,1.0E-4,10,58,5.8,100,0.85,1.0E-4,0.25,0.8216709332334377,1.0,0.15807716286481197,0.0,3.8375,9.0,1.9489981400709444,
7547,163724,100,0.85,1.0E-4,10,59,5.9,100,0.85,1.0E-4,0.25,0.8257265651015695,1.0,0.15607022794643816,0.0,3.79875,9.0,1.941197681200964,
7547,163724,100,0.85,1.0E-4,10,60,6.0,100,0.85,1.0E-4,0.25,0.8295068473193519,1.0,0.15520176358904278,0.0,3.77,9.0,1.9556584568886255,
7547,163724,100,0.85,1.0E-4,10,61,6.1,100,0.85,1.0E-4,0.25,0.8276792998668043,1.0,0.15368124334294098,0.0,3.725,9.0,1.925973779676141,
7547,163724,100,0.85,1.0E-4,10,62,6.2,100,0.85,1.0E-4,0.25,0.8244799991675029,1.0,0.15209123901446459,0.0,3.73375,9.0,1.8822489042366313,
7547,163724,100,0.85,1.0E-4,10,63,6.3,100,0.85,1.0E-4,0.25,0.826657821345325,1.0,0.15141944319117315,0.0,3.68875,9.0,1.860611038745068,
7547,163724,100,0.85,1.0E-4,10,64,6.4,100,0.85,1.0E-4,0.25,0.8283199092574134,1.0,0.14926545932118754,0.0,3.685,9.0,1.8556063698963747,
7547,163724,100,0.85,1.0E-4,10,65,6.5,100,0.85,1.0E-4,0.25,0.8284672619047658,1.0,0.1482658125763965,0.0,3.6975,9.0,1.8583578100032299,
7547,163724,100,0.85,1.0E-4,10,66,6.6,100,0.85,1.0E-4,0.25,0.8302083333333375,1.0,0.14754448608093404,0.0,3.70125,9.0,1.8653413729127435,
7547,163724,100,0.85,1.0E-4,10,67,6.7,100,0.85,1.0E-4,0.25,0.8312278346653389,1.0,0.14770576122840057,0.0,3.71625,9.0,1.8796903834142475,
7547,163724,100,0.85,1.0E-4,10,68,6.8,100,0.85,1.0E-4,0.25,0.8334335456210498,1.0,0.14851723078663448,0.0,3.6575,9.0,1.8841957833516136,
7547,163724,100,0.85,1.0E-4,10,69,6.9,100,0.85,1.0E-4,0.25,0.8358081501831545,1.0,0.14772339326099887,0.0,3.63375,9.0,1.880056099561925,
7547,163724,100,0.85,1.0E-4,10,70,7.0,100,0.85,1.0E-4,0.25,0.8368484640359678,1.0,0.14792501757382906,0.0,3.5975,9.0,1.8682863137110437,
7547,163724,100,0.85,1.0E-4,10,71,7.1,100,0.85,1.0E-4,0.25,0.8364696761571802,1.0,0.14688230991645432,0.0,3.615,9.0,1.868629176696115,
7547,163724,100,0.85,1.0E-4,10,72,7.2,100,0.85,1.0E-4,0.3333333333333333,0.8385864135864174,1.0,0.1437824850483933,0.0,3.59625,9.0,1.8623200416416081,
7547,163724,100,0.85,1.0E-4,10,73,7.3,100,0.85,1.0E-4,0.3333333333333333,0.8403633866133905,1.0,0.1445451937971465,0.0,3.54375,9.0,1.861608427543236,
7547,163724,100,0.85,1.0E-4,10,74,7.4,100,0.85,1.0E-4,0.3333333333333333,0.8418872793872834,1.0,0.14395983468075368,0.0,3.54125,9.0,1.863678737738884,
7547,163724,100,0.85,1.0E-4,10,75,7.5,100,0.85,1.0E-4,0.3333333333333333,0.8452214452214492,1.0,0.14294206084146333,0.0,3.49875,9.0,1.8520254959098164,
7547,163724,100,0.85,1.0E-4,10,76,7.6,100,0.85,1.0E-4,0.3333333333333333,0.8454899267399305,1.0,0.142184316772531,0.0,3.49375,9.0,1.853364761049481,
7547,163724,100,0.85,1.0E-4,10,77,7.7,100,0.85,1.0E-4,0.3333333333333333,0.8469705294705332,1.0,0.14106637372130867,0.0,3.50625,9.0,1.8567339436494394,
7547,163724,100,0.85,1.0E-4,10,78,7.8,100,0.85,1.0E-4,0.3333333333333333,0.848978105228109,1.0,0.14171091298019622,0.0,3.46875,9.0,1.8368515012106994,
7547,163724,100,0.85,1.0E-4,10,79,7.9,100,0.85,1.0E-4,0.3333333333333333,0.8506014818514857,1.0,0.14140801183701127,0.0,3.46,9.0,1.8434749794884657,
7547,163724,100,0.85,1.0E-4,10,80,8.0,100,0.85,1.0E-4,0.42857142857142855,0.8530723443223482,1.0,0.13995527570265331,0.0,3.39125,9.0,1.8562525252508075,
7547,163724,100,0.85,1.0E-4,10,81,8.1,100,0.85,1.0E-4,0.42857142857142855,0.855685980685985,1.0,0.13894347987443462,0.0,3.355,9.0,1.8497229522282521,
7547,163724,100,0.85,1.0E-4,10,82,8.2,100,0.85,1.0E-4,0.42857142857142855,0.8590834165834208,1.0,0.13754988609511495,0.0,3.33375,9.0,1.8533377828933397,
7547,163724,100,0.85,1.0E-4,10,83,8.3,100,0.85,1.0E-4,0.42857142857142855,0.8579470529470568,1.0,0.1385056472826693,0.0,3.39125,9.0,1.8352584116412598,
7547,163724,100,0.85,1.0E-4,10,84,8.4,100,0.85,1.0E-4,0.42857142857142855,0.8594684482184521,1.0,0.1386625446170844,0.0,3.39875,9.0,1.8247598300872363,
7547,163724,100,0.85,1.0E-4,10,85,8.5,100,0.85,1.0E-4,0.42857142857142855,0.8601993839493879,1.0,0.13792476803587653,0.0,3.34875,9.0,1.815798292074315,
7547,163724,100,0.85,1.0E-4,10,86,8.6,100,0.85,1.0E-4,0.42857142857142855,0.8606809856809897,1.0,0.13721943185512958,0.0,3.32,9.0,1.824171044611771,
7547,163724,100,0.85,1.0E-4,10,87,8.7,100,0.85,1.0E-4,0.42857142857142855,0.8641337828837871,1.0,0.13388925601329651,0.0,3.28,9.0,1.8177183500201568,
7547,163724,100,0.85,1.0E-4,10,88,8.8,100,0.85,1.0E-4,0.42857142857142855,0.8624379786879827,1.0,0.1341208073035313,0.0,3.2875,9.0,1.8165472055523357,
7547,163724,100,0.85,1.0E-4,10,89,8.9,100,0.85,1.0E-4,0.42857142857142855,0.8663449050949095,1.0,0.1341068455129257,0.0,3.25375,9.0,1.830808820576305,
7547,163724,100,0.85,1.0E-4,10,90,9.0,100,0.85,1.0E-4,0.42857142857142855,0.8657650682650727,1.0,0.13329014854850524,0.0,3.24625,9.0,1.8569089739402953,
7547,163724,100,0.85,1.0E-4,10,91,9.1,100,0.85,1.0E-4,0.42857142857142855,0.8673322510822554,1.0,0.13351827131989358,0.0,3.18875,9.0,1.8743327979577158,
7547,163724,100,0.85,1.0E-4,10,92,9.2,100,0.85,1.0E-4,0.42857142857142855,0.8698031135531178,1.0,0.13271579061942163,0.0,3.14625,9.0,1.868116949631366,
7547,163724,100,0.85,1.0E-4,10,93,9.3,100,0.85,1.0E-4,0.42857142857142855,0.8713561438561479,1.0,0.13292843238940252,0.0,3.105,9.0,1.8537731792212337,
7547,163724,100,0.85,1.0E-4,10,94,9.4,100,0.85,1.0E-4,0.42857142857142855,0.8710531135531175,1.0,0.1323659477705237,0.0,3.1125,9.0,1.8560290272514597,
7547,163724,100,0.85,1.0E-4,10,95,9.5,100,0.85,1.0E-4,0.42857142857142855,0.8723443223443265,1.0,0.1325006567528539,0.0,3.0675,9.0,1.870279056718542,
7547,163724,100,0.85,1.0E-4,10,96,9.6,100,0.85,1.0E-4,0.42857142857142855,0.8757067932067971,1.0,0.13161421062042988,0.0,3.04,9.0,1.8475389035146188,
7547,163724,100,0.85,1.0E-4,10,97,9.7,100,0.85,1.0E-4,0.42857142857142855,0.8766712454212494,1.0,0.13086688726477888,0.0,3.015,9.0,1.8418129655315167,
7547,163724,100,0.85,1.0E-4,10,98,9.8,100,0.85,1.0E-4,0.42857142857142855,0.8768897768897809,1.0,0.1308137875181797,0.0,2.99875,9.0,1.8496617089349068,
7547,163724,100,0.85,1.0E-4,10,99,9.9,100,0.85,1.0E-4,0.42857142857142855,0.8790750915750956,1.0,0.12947617296391467,0.0,2.96375,9.0,1.8357385264519561,
7547,163724,100,0.85,1.0E-4,10,100,10.0,100,0.85,1.0E-4,0.42857142857142855,0.8781660006660043,1.0,0.13071903680881206,0.0,2.995,9.0,1.830976515414657,
