nodes,edges,iterations,damping,tolerance,smallTop,iterations,damping,tolerance,max entries,node id,indegree,outdegree,neighbour indegree,neighbour outdegree,pagerank,neighbour pagerank,jaccard,neighbour jaccard,kendall,neighbour kendall,pagerank error,neighbour pagerank error,excluded,neighbour excluded,included,neighbour included
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,69,23,23,46.47826086956522,46.47826086956522,1.2396773715870482E-4,4.773565134683667E-4,0.9607843137254902,0.9318968298845727,0.9591836734693877,0.9293389755658152,5.514100432386925E7,1.376784210723301E8,0,3.6956521739130435,3,4.391304347826087
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,70,32,32,93.46875,93.46875,3.3635084914801727E-4,4.1359665377931195E-4,0.9607843137254902,0.9150510293748432,0.9554921172225491,0.8887404474822238,6.631041801650526E7,5.940155410443254E8,1,11.28125,3,8.90625
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,71,8,8,39.875,39.875,4.9986072940710545E-5,4.749415272713831E-4,1.0,0.9286804626704739,0.9350231791972469,0.9253348234686902,2.809506403234364E7,5.621257291401074E7,1,2.25,2,1.625
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,72,13,13,52.53846153846154,52.53846153846154,5.784814999664331E-5,5.62330528776512E-4,0.9607843137254902,0.9355492460589362,0.9538587973640491,0.9226735912555892,2.7591588766631305E7,1.2858847560533474E8,0,5.076923076923077,0,4.3076923076923075
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,73,1,1,32.0,32.0,2.3395057638794903E-5,3.3635084914801727E-4,0.9230769230769231,0.9607843137254902,0.9412244897959183,0.9554921172225491,3217762.2099959357,6.631041801650526E7,0,1.0,0,3.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,74,1,1,32.0,32.0,2.3395057638794903E-5,3.3635084914801727E-4,0.9230769230769231,0.9607843137254902,0.9542857142857143,0.9554921172225491,3256144.684963372,6.631041801650526E7,0,1.0,0,3.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,75,94,94,59.191489361702125,59.191489361702125,2.976558818556004E-4,4.7295185338423295E-4,0.8867924528301887,0.9423439717321211,0.7957462055993396,0.9147901702684753,3.325598601871133E8,9.755222611070448E7,9,3.8404255319148937,13,4.446808510638298
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,76,66,66,73.46969696969697,73.46969696969697,1.8885309049905216E-4,6.436586912496769E-4,0.8518518518518519,0.9431162416733985,0.7529604547685388,0.917788043505982,1.6400308224967313E8,1.9028142720181316E8,6,7.242424242424242,6,10.863636363636363
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,77,158,158,74.84810126582279,74.84810126582279,3.650079067797858E-4,6.410086864086825E-4,0.8867924528301887,0.9338223591093113,0.8238665774744973,0.9068113194729198,6.848180122406392E8,1.3665462052583918E8,30,4.974683544303797,25,6.8164556962025316
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,78,55,55,43.14545454545455,43.14545454545455,2.2383256826848778E-4,3.966194881982351E-4,0.8867924528301887,0.9457559171210657,0.8635623797078994,0.9369836119759535,2.437031223274268E8,1.0513773974925187E8,6,3.7454545454545456,12,4.218181818181818
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,79,21,21,94.42857142857143,94.42857142857143,6.652038325460826E-5,9.090152356270162E-4,0.9607843137254902,0.9381276565886257,0.9636587165150496,0.9085448730038804,3.777166033099379E7,2.7587763656989264E8,0,9.0,1,15.19047619047619
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,80,62,62,69.03225806451613,69.03225806451613,1.8801228397861841E-4,6.353949902744939E-4,0.8518518518518519,0.9426764530949828,0.8184802440559638,0.9116414818916769,1.9432402434213245E8,1.5590950390320024E8,4,5.532258064516129,2,8.82258064516129
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,81,6,6,165.5,165.5,1.6879927099351804E-4,7.782946119807761E-4,0.8867924528301887,0.937268613739202,0.9461224489795919,0.9372993568364061,1.5817516134517843E7,1.3408119170963736E9,0,19.333333333333332,0,13.666666666666666
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,82,5,5,12.2,12.2,8.82048806720842E-5,1.8256938851667266E-4,0.9607843137254902,0.9538290788013318,0.9665032679738562,0.9490409801538313,1.928258555275289E7,2.631121359409054E7,0,1.0,0,1.2
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,83,1,1,6.0,6.0,3.8646702884146254E-5,1.6879927099351804E-4,0.9230769230769231,0.8867924528301887,0.9314285714285714,0.9461224489795919,3183817.316835078,1.5817516134517843E7,0,0.0,0,0.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,84,9,9,154.22222222222223,154.22222222222223,2.0041693010277968E-4,7.780158691176553E-4,0.9607843137254902,0.9210506269329799,0.9211924001940474,0.9041614445264048,9536762.474449327,1.160844155666054E9,0,16.0,0,12.666666666666666
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,85,2,2,6.0,6.0,6.993212902845672E-5,1.4215934101131534E-4,0.9230769230769231,0.9419306184012066,0.9195590803355473,0.932410083050015,5335204.304796634,7956878.1400805665,0,0.0,0,0.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,86,1,1,9.0,9.0,3.238961765528416E-5,2.0041693010277968E-4,0.9230769230769231,0.9607843137254902,0.9195590803355473,0.9211924001940474,4275373.5177865345,9536762.474449327,0,0.0,0,0.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,87,7,7,24.571428571428573,24.571428571428573,6.057683085804305E-5,4.4837002363897865E-4,0.9607843137254902,0.9187074281413905,0.9244590399110476,0.9293408907732382,3.6912323000431985E7,6.925829883471237E7,1,1.8571428571428572,0,1.8571428571428572
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,88,17,17,35.294117647058826,35.294117647058826,5.085746215932312E-4,1.6089045711196315E-4,0.9230769230769231,0.9329594307723186,0.9436274509803921,0.8918201262868097,3.601563862035505E7,1.6696215645926285E8,0,3.3529411764705883,1,2.823529411764706
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,89,2,2,28.5,28.5,2.9316284616401897E-5,3.4871114885201375E-4,0.9607843137254902,0.9419306184012066,0.9620253966565495,0.9334463785514205,8542121.92612856,2.9547159668438107E7,0,0.0,0,1.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,90,54,54,71.88888888888889,71.88888888888889,1.603375535693826E-4,6.040354344279476E-4,0.8867924528301887,0.9363921203235535,0.747037749813185,0.9085368859006944,1.0277444723960605E8,1.4204593157136726E8,6,5.425925925925926,7,5.925925925925926
