nodes,edges,iterations,damping,tolerance,smallTop,iterations,damping,tolerance,max entries,node id,indegree,outdegree,neighbour indegree,neighbour outdegree,pagerank,neighbour pagerank,jaccard,neighbour jaccard,kendall,neighbour kendall,pagerank error,neighbour pagerank error,excluded,neighbour excluded,included,neighbour included
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1045,10,0,6.8,11.0,1.3141154492594538E-4,1.2553230730865476E-4,1.0,0.852740236328845,1.0,0.6845890104296043,8.8135083149708E7,5.11392958324876E7,19,6.2,8,4.1
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1046,3,0,5.0,10.0,7.992932398804222E-5,1.234927936732478E-4,1.0,0.722120781767769,1.0,0.5902268807858152,1.8791419350918803E7,2.4613914430122063E7,5,2.0,4,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1047,6,0,5.333333333333333,9.833333333333334,1.0424381869606394E-4,1.0968210716579781E-4,1.0,0.8303000384108702,1.0,0.6998649568732871,4.226642814975E7,2.975662922609454E7,9,4.5,2,5.166666666666667
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1048,2,10,9.083333333333334,5.0,7.211395068903522E-5,1.4370723769445613E-4,0.9230769230769231,0.8587487809185922,0.6625736625072568,0.8130288951859844,6919718.046533299,5.228521307875342E7,1,6.75,2,4.083333333333333
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1049,10,0,3.1,9.3,1.4722837184060237E-4,8.760442135604136E-5,1.0,0.8886859854322907,1.0,0.6868656041509326,4.819723741018177E7,1.702347784951308E7,3,1.0,2,3.6
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1050,18,10,5.142857142857143,12.071428571428571,2.738240596720386E-4,1.0479893064156066E-4,0.9230769230769231,0.8151968456773633,0.6000018289978463,0.6998432888954592,1.0083937613910998E8,3.0658389977745272E7,17,2.0357142857142856,16,3.107142857142857
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1051,1,4,5.6,6.0,6.429857739002823E-5,1.2439011431128198E-4,0.6666666666666666,0.9398857236815061,0.7511275744086506,0.8299912708265413,7474154.077327888,3.300910349694209E7,0,4.2,4,4.6
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1052,3,9,4.75,5.416666666666667,8.77446972870492E-5,1.19024281624973E-4,1.0,0.9090345861908747,0.41958045507935704,0.7965954311761047,1.6486351946194945E7,2.3931707016839325E7,0,2.25,5,2.1666666666666665
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1053,13,9,5.136363636363637,7.2727272727272725,1.5808305697811209E-4,1.0303356221408742E-4,0.9607843137254902,0.7757602753618951,0.7783274840710298,0.7430365078078792,9.084394589473449E7,3.737606840770921E7,14,5.636363636363637,4,2.6818181818181817
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1054,72,10,4.426829268292683,8.621951219512194,6.515370433293035E-4,9.709404435699772E-5,0.7543859649122807,0.6801279006126224,0.7726262934862995,0.6782206309190946,5.008076813118086E8,3.1462934134374525E7,46,5.170731707317073,5,3.6219512195121952
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1055,41,0,4.560975609756097,9.707317073170731,3.879852881905676E-4,9.383980948706151E-5,1.0,0.7193964138039871,1.0,0.6512352324283304,2.9422570087515455E8,2.6316972872606628E7,49,2.8536585365853657,14,2.4390243902439024
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1056,65,0,4.630769230769231,11.123076923076923,5.929589596500797E-4,1.0232281891798902E-4,1.0,0.6693458439496853,1.0,0.6622193588542349,4.939369872224894E8,3.04361449305844E7,52,3.646153846153846,3,3.1538461538461537
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1057,15,10,5.36,8.44,1.7371380357612606E-4,1.059770160155774E-4,0.5384615384615384,0.7688693581499741,0.5334481917282252,0.7276645217393279,9.913485002930745E7,3.5138240656708576E7,17,4.0,10,3.24
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1058,26,9,5.085714285714285,8.657142857142857,2.605512846762037E-4,1.0867932842380155E-4,0.9230769230769231,0.7693408095336449,0.7694204891674944,0.6919391626601507,1.4987242310673624E8,3.712424088502311E7,20,4.0,4,2.4
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1059,2,0,3.0,10.0,7.211395068903522E-5,8.134043305591847E-5,1.0,0.8362533692722371,1.0,0.7889222509199483,6880991.06854653,2.301626437732513E7,3,1.5,0,1.5
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1060,9,0,5.888888888888889,9.777777777777779,1.285583134040857E-4,1.1130280996723494E-4,1.0,0.8126372937314461,1.0,0.7238765283439975,7.603016308783388E7,3.3223366620939493E7,9,2.2222222222222223,3,2.3333333333333335
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1061,5,10,6.6,4.6,9.556007058605619E-5,1.265049453039173E-4,0.7241379310344828,0.8846062339963946,0.8179959636644271,0.8412477734613762,3.250827688191903E7,4.4332451188775964E7,4,4.4,6,3.2666666666666666
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1062,14,0,4.571428571428571,9.428571428571429,1.7631892800912838E-4,1.0305644905653229E-4,1.0,0.8513348724557135,1.0,0.7313360240455885,9.459505403493892E7,2.6967546989448454E7,7,2.5714285714285716,1,3.2142857142857144
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1063,4,0,2.5,10.0,8.77446972870492E-5,9.099827240192988E-5,1.0,0.8981631113984057,1.0,0.7636245516927975,1.384755803403294E7,1.6431353349010183E7,2,1.25,2,4.25
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1064,1,0,3.0,10.0,6.429857739002823E-5,8.079769879904298E-5,1.0,0.7857142857142857,1.0,0.8208171710501305,3769016.671946314,3.418047214481296E7,0,3.0,1,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1065,3,10,8.384615384615385,3.6153846153846154,7.992932398804222E-5,1.3359392637672302E-4,0.7241379310344828,0.9473099250427185,0.8501915851610479,0.8641398846372502,1.1422610153997038E7,5.669150424098037E7,0,7.3076923076923075,3,3.3846153846153846
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1066,1,0,4.0,9.0,6.516695220102901E-5,8.861307209804997E-5,1.0,0.9230769230769231,1.0,0.6833472356768955,7965664.841618704,6.274598767330415E7,4,9.0,0,1.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1067,5,4,5.111111111111111,6.0,1.0424381869606394E-4,1.0266627112274587E-4,0.7857142857142857,0.9281894739964974,0.5695608325675281,0.824534411806835,3.922950767775908E7,4.1930130090337306E7,6,4.444444444444445,6,2.2222222222222223
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1068,1,1,3.0,9.5,6.516695220102901E-5,1.1553269123907404E-4,0.6666666666666666,0.7551892551892552,0.6767878930319967,0.6379866859054426,7935774.8094011145,3.676061140083659E7,4,5.0,0,2.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1069,8,0,3.25,9.625,1.2182840861882966E-4,8.264299527241964E-5,1.0,0.8492086315849388,1.0,0.7242707319747477,4.435151302147099E7,2.9864743207821514E7,6,2.875,4,3.25
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1070,4,10,5.642857142857143,6.928571428571429,8.861307209804997E-5,1.1087148154909853E-4,0.7241379310344828,0.8536284854117866,0.6516428467863373,0.782457610133032,1.87135811079722E7,3.272578857435746E7,3,3.5714285714285716,2,2.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1071,1,8,7.111111111111111,3.2222222222222223,6.516695220102901E-5,1.2467347872329273E-4,0.8181818181818182,0.9743589743589745,0.7745943273120613,0.9193465839639258,9100847.254426766,5.0805055056663126E7,2,4.222222222222222,2,4.444444444444445
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1072,10,10,7.75,8.1,1.355053118920919E-4,1.3203087482703524E-4,0.6666666666666666,0.7277669818400702,0.6882453534794903,0.7247132508514216,6.96633923819477E7,5.1766345121827595E7,10,8.0,3,4.85
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1073,8,10,6.944444444444445,7.666666666666667,1.209600338078289E-4,1.2925818215057085E-4,0.7241379310344828,0.8589060985317245,0.61947813520791,0.7307197075209532,4.462220928453956E7,4.476770283608204E7,4,5.277777777777778,4,3.0555555555555554
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1074,6,0,4.833333333333333,11.166666666666666,1.0015734899723676E-4,1.0558773209404134E-4,1.0,0.7987218275119865,1.0,0.7082193658940942,2.1647429733661205E7,2.471310183716454E7,2,2.6666666666666665,8,3.1666666666666665
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1075,9,0,6.0,9.777777777777779,1.285583134040857E-4,1.287930343732985E-4,1.0,0.8383350225303118,1.0,0.630220975458127,7.552827259112841E7,3.9639364660487205E7,7,4.444444444444445,3,3.6666666666666665
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1076,1,10,6.818181818181818,4.909090909090909,6.429857739002823E-5,1.2219352075527317E-4,0.8181818181818182,0.9110357165552903,0.723840848793863,0.7241324579199034,4498055.845984744,4.0601599179457195E7,0,4.2727272727272725,2,2.090909090909091
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1077,9,0,6.0,9.88888888888889,1.2768993859308493E-4,1.1239039905439494E-4,1.0,0.8360508380131085,1.0,0.7188274455661472,6.52702514245973E7,3.2287827581866622E7,12,2.7777777777777777,2,2.6666666666666665
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1078,11,0,2.727272727272727,9.181818181818182,2.1279067007116102E-4,7.82715175306771E-5,1.0,0.8936679235618482,1.0,0.6672662187545592,4.960023623229023E7,1.4516831711945016E7,4,1.0,0,1.0909090909090908
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1079,8,10,4.444444444444445,6.833333333333333,1.511360584901059E-4,9.172007982235651E-5,0.6666666666666666,0.8529482629582766,0.5057419522984077,0.7084061621569426,2.980481536549727E7,3.2945733407534454E7,3,4.833333333333333,2,3.111111111111111
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1080,4,10,11.428571428571429,5.0,8.77446972870492E-5,1.4972413328048995E-4,0.7857142857142857,0.9019749051064878,0.5852861005043599,0.8374631172404364,1.9852216145297527E7,6.83328139209568E7,3,7.214285714285714,7,4.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1081,1,0,4.0,10.0,6.429857739002823E-5,8.861307209804997E-5,1.0,0.9607843137254902,1.0,0.3837641279426668,4886831.563807047,4.2178575930537164E7,0,6.0,3,2.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1082,4,10,4.785714285714286,7.142857142857143,8.77446972870492E-5,9.903547524788707E-5,0.639344262295082,0.8132134382273586,0.46185646518425955,0.7556898735585184,2.305783776221761E7,3.8105612052729435E7,1,6.214285714285714,5,2.857142857142857
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1083,4,0,4.5,10.0,8.77446972870492E-5,1.110551336198513E-4,1.0,0.7796617736347727,1.0,0.7578097206122631,2.5237095199507903E7,3.1888259669979587E7,1,3.75,2,2.25
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1084,5,1,6.0,8.166666666666666,9.642844539705696E-5,1.2740048032275133E-4,1.0,0.9141904840203027,1.0,0.7191865222976682,5.010229000528377E7,4.077450556473337E7,4,4.5,2,4.666666666666667
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1085,4,1,3.2,8.0,8.77446972870492E-5,9.556007058605619E-5,1.0,0.9040449746332099,1.0,0.7864255486028291,1.9909312356852714E7,2.9160723705205448E7,3,6.2,4,2.4
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1086,5,10,5.133333333333334,6.333333333333333,1.0337544388506318E-4,1.0823877810226204E-4,0.7543859649122807,0.9072387238163899,0.4074185850253474,0.7898359598999118,5.235943454539141E7,3.9096217081424214E7,5,4.333333333333333,4,1.5333333333333334
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1087,7,0,11.857142857142858,11.142857142857142,1.0771731794006705E-4,1.5955933753217857E-4,1.0,0.8105147472540982,1.0,0.6670274892069049,6.850366080916102E7,7.488411152774847E7,19,10.142857142857142,14,4.857142857142857
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1088,17,0,4.235294117647059,16.823529411764707,1.7350505963117395E-4,9.58322742661953E-5,1.0,0.8561745474209315,1.0,0.5995704569842573,1.000542139802647E8,2.4023565512822144E7,13,1.7647058823529411,2,1.9411764705882353
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1089,9,0,4.666666666666667,12.88888888888889,1.2571635947717405E-4,1.0216717489298884E-4,1.0,0.8695069229391852,1.0,0.684643947417534,4.483013493771382E7,2.8930823054056324E7,8,3.3333333333333335,3,1.6666666666666667
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1090,9,0,2.7777777777777777,8.777777777777779,1.4332068519109888E-4,7.782110291911254E-5,1.0,0.781968702990922,1.0,0.7005278109479477,4.1487371606222175E7,1.6737817227020033E7,4,0.8888888888888888,5,2.4444444444444446
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1091,29,0,4.275862068965517,12.482758620689655,2.829804919656053E-4,9.33514568189333E-5,1.0,0.8322020682078801,1.0,0.6343060998043208,1.7321835967547184E8,2.4332238843956366E7,24,3.2413793103448274,5,2.206896551724138
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1092,1,10,5.909090909090909,3.1818181818181817,6.625242071477998E-5,1.0896438775554437E-4,0.9607843137254902,0.9097924019554113,0.8656841560180801,0.9003246128562132,5247637.585756853,3.2366016696224835E7,0,4.2727272727272725,0,3.090909090909091
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1093,9,0,8.11111111111111,8.555555555555555,2.008505164199003E-4,1.205499679248563E-4,1.0,0.8543962313528696,1.0,0.7326769179184075,7.976202083994222E7,6.1089677903321415E7,18,7.333333333333333,7,2.5555555555555554
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1094,1,8,5.888888888888889,7.222222222222222,6.516695220102901E-5,1.1897962346056956E-4,1.0,0.8679560397192149,0.5172158947448791,0.7931840887245817,4235398.901476706,3.832555500922419E7,0,4.666666666666667,0,3.6666666666666665
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1095,3,0,13.0,9.666666666666666,8.079769879904298E-5,1.630038475737831E-4,1.0,0.8261746319822545,1.0,0.7559327176522795,2.737968673300819E7,9.869232280608724E7,6,10.333333333333334,16,2.6666666666666665
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1096,1,0,2.0,9.0,6.516695220102901E-5,7.211395068903522E-5,1.0,0.7241379310344828,1.0,0.8358757406743685,4336806.4663336035,1.4208343883501092E7,0,0.0,0,4.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1097,2,0,3.5,9.5,7.2982325500036E-5,8.383701063754571E-5,1.0,0.7241379310344828,1.0,0.7675095059245485,8631081.857184878,1.4091614130115766E7,1,0.5,1,4.5
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1098,1,0,2.0,9.0,6.516695220102901E-5,7.211395068903522E-5,1.0,0.7241379310344828,1.0,0.8358757406743685,4260020.761012231,1.4208343883501092E7,0,0.0,0,4.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1099,3,0,2.0,6.666666666666667,1.511360584901059E-4,9.556007058605618E-5,1.0,0.7969348659003831,1.0,0.8428227559328102,2.5653197503715917E7,1.5703494231578613E7,4,0.3333333333333333,0,2.3333333333333335
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1100,4,0,3.25,9.75,8.861307209804997E-5,8.600794766504765E-5,1.0,0.8841935241529563,1.0,0.7510462548720352,2.078724788083291E7,1.3097348180152545E7,3,0.25,0,2.5
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1101,7,10,4.529411764705882,5.352941176470588,1.1292756680607171E-4,1.0087248119453152E-4,0.8518518518518519,0.8788637572617343,0.7057379419974672,0.8222000632047145,3.996646598035013E7,3.385646977588014E7,7,4.0588235294117645,2,3.6470588235294117
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1102,4,10,5.5,5.357142857142857,1.5808305697811209E-4,1.0632661241568235E-4,0.8867924528301887,0.9149871890158877,0.7739560335260981,0.7914911461690962,4.781393983335454E7,4.744576331584954E7,4,5.857142857142857,3,2.7857142857142856
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1103,6,0,3.1666666666666665,9.166666666666666,1.7119976741001192E-4,8.222431455997284E-5,1.0,0.8314837343875457,1.0,0.7381508248504692,2.5644815400722098E7,1.4570835480014943E7,0,1.6666666666666667,1,2.6666666666666665
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1104,2,0,5.0,9.5,7.2982325500036E-5,9.642844539705696E-5,1.0,0.8205892088712348,1.0,0.7382948925695161,1.760727934642382E7,2.673978673440776E7,2,3.5,2,5.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1105,9,9,2.7222222222222223,7.777777777777778,1.2682156378208414E-4,7.739392143833702E-5,0.7857142857142857,0.8237147231790097,0.8062286475141341,0.7576530526637175,2.415371797185042E7,1.7321167746703163E7,3,1.0555555555555556,4,2.4444444444444446
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1106,3,0,5.666666666666667,9.666666666666666,8.079769879904298E-5,1.2450589761941542E-4,1.0,0.7150635208711433,1.0,0.686934206052045,2.38356044012614E7,2.8758397011702716E7,4,4.0,1,3.3333333333333335
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1107,8,10,5.722222222222222,5.5,1.2074294010507871E-4,1.07459527491175E-4,0.6949152542372882,0.8622026653629785,0.8497640050615197,0.7912129212836064,3.618068603631057E7,3.3899436496534996E7,3,4.277777777777778,1,3.2222222222222223
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1108,7,0,3.142857142857143,9.571428571428571,1.1379594161707249E-4,1.1292756680607171E-4,1.0,0.8315806149321296,1.0,0.7003560943680778,3.7576593771457866E7,1.741796955147277E7,1,1.1428571428571428,5,2.7142857142857144
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1109,12,10,14.363636363636363,8.863636363636363,1.5967507746494686E-4,1.8777472379631047E-4,0.5873015873015873,0.8378988799824515,0.6417792091253417,0.7269214411013206,1.1437216039298609E8,1.0026947390105063E8,19,14.272727272727273,1,4.636363636363637
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1110,4,10,6.285714285714286,6.357142857142857,8.861307209804997E-5,1.07231656532119E-4,0.7241379310344828,0.8800890344383803,0.6412795769384203,0.7558194810918316,3.5336943676009625E7,2.8945439367148E7,3,3.5,4,4.142857142857143
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1111,6,10,11.625,8.25,9.990194464106007E-5,1.620710111677114E-4,0.5873015873015873,0.822863049546486,0.7045835950617122,0.6878594777957658,2.778954506174565E7,8.086672636281103E7,5,9.0,1,3.375
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1112,4,10,8.785714285714286,5.357142857142857,9.946775723555969E-5,1.5621027136704952E-4,0.9607843137254902,0.9076216904325903,0.4749794913863823,0.805673807515115,1.5730046795957312E7,6.265364286800609E7,0,10.142857142857142,3,3.0714285714285716
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1113,2,10,6.083333333333333,4.166666666666667,7.211395068903522E-5,1.2617028267383358E-4,0.8867924528301887,0.9751702545820193,0.7894958792902947,0.8179425065466187,1.1037318390529914E7,3.64605666815526E7,0,4.0,3,2.5
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1114,8,0,4.875,8.625,1.912983934988918E-4,1.0218142851993711E-4,1.0,0.8417532588034813,1.0,0.7408922940096621,6.493125372781321E7,3.4655497724335425E7,4,5.25,6,2.625
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1115,6,0,8.333333333333334,10.0,1.0337544388506318E-4,1.310408849403742E-4,1.0,0.8909980437328219,1.0,0.6416615116811156,6.641329669040773E7,5.8054702426514275E7,14,9.166666666666666,4,3.8333333333333335
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1116,22,10,5.25,7.3125,3.083118992812464E-4,1.0083546910869249E-4,0.9230769230769231,0.8904612976535555,0.6426792506318918,0.7285676424664121,1.1531887473624513E8,4.2065468558994815E7,25,4.75,4,2.84375
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1117,3,10,5.0,3.1538461538461537,1.502676836791051E-4,1.0562649635401839E-4,0.6129032258064516,0.8600943236286855,0.707063081173984,0.8624279668301357,1.2609912949388837E7,3.178667960099989E7,4,4.6923076923076925,0,3.3076923076923075
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1118,1,1,4.0,0.5,1.3463693708109113E-4,1.2334806453808105E-4,1.0,1.0,1.0,1.0,1.3060571809956241E7,3.298848184214855E7,0,4.0,0,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1119,3,0,5.0,15.666666666666666,7.500853339237115E-5,1.2023638813199492E-4,1.0,0.8703101279548905,1.0,0.5891257004457903,1.0326911972614463E7,2.749309083001204E7,0,5.0,1,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1120,1,0,8.0,27.0,5.937778679435717E-5,1.912983934988918E-4,1.0,0.8867924528301887,1.0,0.6150704402023458,3227373.574573245,3.563429351807982E7,0,7.0,0,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1121,4,10,9.214285714285714,8.857142857142858,8.282390669137814E-5,1.4557580140946315E-4,0.7543859649122807,0.8719981461379909,0.6554459555256986,0.7172840381528058,1.5949858010532392E7,5.350986664677491E7,3,5.642857142857143,1,3.357142857142857
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1122,2,10,6.416666666666667,6.916666666666667,6.719316009336416E-5,1.132893896439887E-4,0.8518518518518519,0.8856659794889349,0.6189116414384581,0.7955356262996518,5380414.470470249,3.870888931371722E7,0,5.083333333333333,2,3.25
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1123,4,5,5.333333333333333,9.444444444444445,8.282390669137814E-5,1.1232452874287673E-4,0.9607843137254902,0.8702824561640436,0.82964810789623,0.793366234119096,1.2455234955320653E7,3.353459068837664E7,0,5.222222222222222,3,2.2222222222222223
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1124,1,0,8.0,27.0,5.937778679435717E-5,1.912983934988918E-4,1.0,0.8867924528301887,1.0,0.6150704402023458,3168404.2738351515,3.563429351807982E7,0,7.0,0,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1125,5,0,8.0,13.2,9.150765480138589E-5,1.6481296176336808E-4,1.0,0.8957118353344768,1.0,0.6162687484614332,5.01703073174652E7,5.098305143782054E7,2,9.2,3,7.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1126,4,1,4.6,11.2,8.36922815023789E-5,1.2634395763603368E-4,1.0,0.8752420884496356,1.0,0.7947497497438747,1.8144693726747483E7,2.229700021458534E7,2,2.6,2,2.4
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1127,2,0,8.5,18.0,6.806153490436493E-5,1.5905997864048795E-4,1.0,0.8362533692722371,1.0,0.71064954385824,1.3700358718318226E7,2.989400574496512E7,2,5.0,0,3.5
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1128,3,9,8.083333333333334,7.0,7.500853339237115E-5,1.2752398997551548E-4,1.0,0.8519602477668468,0.8185570505431548,0.846754812700929,1.0268610457701184E7,5.464447247145196E7,0,8.583333333333334,5,4.666666666666667
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1129,2,0,10.5,18.0,6.806153490436493E-5,1.759932874550031E-4,1.0,0.9433962264150944,1.0,0.6330698692933283,2.408639521932116E7,5.0120057863495186E7,1,11.0,1,4.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1130,6,10,8.5625,8.8125,9.932302810039287E-5,1.3764232802853914E-4,0.6129032258064516,0.8557039730233915,0.547030383295755,0.7050609485132601,2.9128882070210423E7,6.2368676684509985E7,2,8.9375,2,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1131,1,0,8.0,27.0,5.937778679435717E-5,1.912983934988918E-4,1.0,0.8867924528301887,1.0,0.6150704402023458,3196456.4211233193,3.563429351807982E7,0,7.0,0,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1132,3,0,8.666666666666666,15.333333333333334,7.587690820337191E-5,1.4860329862468694E-4,1.0,0.8803928059141565,1.0,0.6407029397027267,2.1643676254182443E7,3.998090994038396E7,0,3.6666666666666665,2,2.6666666666666665
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1133,2,1,10.0,12.333333333333334,6.719316009336416E-5,1.9592972582422927E-4,1.0,0.8605692356891589,1.0,0.7298884765888877,8684945.595668867,6.377462181622819E7,0,11.333333333333334,2,5.333333333333333
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1134,7,0,3.5714285714285716,12.428571428571429,1.062700265883991E-4,1.0737617069288818E-4,1.0,0.8655781373552112,1.0,0.6786827200034047,2.6930267288404986E7,1.5410691866168415E7,2,1.2857142857142858,3,1.4285714285714286
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1135,4,10,5.928571428571429,5.5,8.282390669137814E-5,1.1020080545612956E-4,0.7857142857142857,0.8991105556389488,0.7880534286230301,0.8422311009747849,1.6810827606171906E7,3.2807564753861737E7,1,3.5,5,3.2142857142857144
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1136,5,0,5.2,13.4,9.063927999038512E-5,1.1416934278580283E-4,1.0,0.8676530646563944,1.0,0.6875672542579623,2.4140066399353255E7,2.988992395013829E7,4,3.0,4,3.8
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1137,8,0,4.375,11.75,1.1690761802315861E-4,1.0893847001803691E-4,1.0,0.7817635628668483,1.0,0.6887540706503312,4.526340666816311E7,3.1054977477312908E7,4,4.25,6,3.25
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1138,3,0,11.666666666666666,15.666666666666666,7.500853339237115E-5,1.8341065563230136E-4,1.0,0.6705974842767296,1.0,0.6626288120275543,2.5448443136733994E7,7.034257390582953E7,6,11.666666666666666,5,3.3333333333333335
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1139,1,0,8.0,27.0,5.937778679435717E-5,1.912983934988918E-4,1.0,0.8867924528301887,1.0,0.6150704402023458,3190651.6695086276,3.563429351807982E7,0,7.0,0,3.0
10876,39994,80000,0.85,0.0,100,100,0.85,1.0E-4,50,1140,4,10,5.142857142857143,7.142857142857143,8.77446972870492E-5,1.1280031892330866E-4,0.6949152542372882,0.8591126898607414,0.7101827781871738,0.7325319608502349,1.8889967129724998E7,3.378174779339378E7,1,5.071428571428571,6,5.071428571428571
