nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
8846,31839,100,0.85,1.0E-4,30,243,8.1,100,0.85,1.0E-4,0.5,0.9562335705495214,1.0,0.08738658204112071,0.0,6.79625,26.0,8.589513137396088,
8846,31839,100,0.85,1.0E-4,30,246,8.2,100,0.85,1.0E-4,0.5384615384615384,0.9571732709247059,1.0,0.08511747559596199,0.0,6.75875,26.0,8.56566100411988,
8846,31839,100,0.85,1.0E-4,30,249,8.3,100,0.85,1.0E-4,0.5,0.9563645967282945,1.0,0.08772284418119197,0.0,6.78125,26.0,8.584777133828227,
8846,31839,100,0.85,1.0E-4,30,252,8.4,100,0.85,1.0E-4,0.4634146341463415,0.9574980751866612,1.0,0.08644407287960836,0.0,6.7375,26.0,8.532062690229134,
8846,31839,100,0.85,1.0E-4,30,255,8.5,100,0.85,1.0E-4,0.5,0.9573270729848106,1.0,0.08566476332749927,0.0,6.7425,26.0,8.537048304302841,
8846,31839,100,0.85,1.0E-4,30,258,8.6,100,0.85,1.0E-4,0.5789473684210527,0.9580684399395376,1.0,0.08311002935995186,0.0,6.705,26.0,8.500027941130547,
8846,31839,100,0.85,1.0E-4,30,261,8.7,100,0.85,1.0E-4,0.5,0.9591918913972577,1.0,0.08296001331661572,0.0,6.65875,26.0,8.430883609533463,
8846,31839,100,0.85,1.0E-4,30,264,8.8,100,0.85,1.0E-4,0.5384615384615384,0.9582668330611456,1.0,0.08542942518737258,0.0,6.68125,26.0,8.470663990355183,
8846,31839,100,0.85,1.0E-4,30,267,8.9,100,0.85,1.0E-4,0.5384615384615384,0.9583395461639825,1.0,0.0846262476762982,0.0,6.64875,26.0,8.440401260455571,
8846,31839,100,0.85,1.0E-4,30,270,9.0,100,0.85,1.0E-4,0.5384615384615384,0.9594646975222219,1.0,0.08247243847047298,0.0,6.6325,26.0,8.42377253669637,
8846,31839,100,0.85,1.0E-4,30,273,9.1,100,0.85,1.0E-4,0.5384615384615384,0.9595528851115951,1.0,0.08245173963468957,0.0,6.59125,26.0,8.363113860130088,
8846,31839,100,0.85,1.0E-4,30,276,9.2,100,0.85,1.0E-4,0.5789473684210527,0.9589207365129746,1.0,0.0833631711794662,0.0,6.58875,26.0,8.375387957432181,
8846,31839,100,0.85,1.0E-4,30,279,9.3,100,0.85,1.0E-4,0.5789473684210527,0.9594227842300961,1.0,0.08274587996074023,0.0,6.55625,26.0,8.319966101944166,
8846,31839,100,0.85,1.0E-4,30,282,9.4,100,0.85,1.0E-4,0.5,0.9590955607690245,1.0,0.0834818293903522,0.0,6.56,26.0,8.322493616699264,
8846,31839,100,0.85,1.0E-4,30,285,9.5,100,0.85,1.0E-4,0.5789473684210527,0.9600573441229322,1.0,0.08056517569664419,0.0,6.53875,26.0,8.304125386667762,
8846,31839,100,0.85,1.0E-4,30,288,9.6,100,0.85,1.0E-4,0.6216216216216216,0.9598600742359625,1.0,0.0809551746745071,0.0,6.5275,26.0,8.306126880201145,
8846,31839,100,0.85,1.0E-4,30,291,9.7,100,0.85,1.0E-4,0.5789473684210527,0.9603714970340376,1.0,0.08051297669455595,0.0,6.52375,26.0,8.301622488254932,
8846,31839,100,0.85,1.0E-4,30,294,9.8,100,0.85,1.0E-4,0.6216216216216216,0.9615411789765429,1.0,0.07773646230147804,0.0,6.52375,26.0,8.30237531899757,
8846,31839,100,0.85,1.0E-4,30,297,9.9,100,0.85,1.0E-4,0.6216216216216216,0.9617334397795723,1.0,0.07717021276782973,0.0,6.5125,26.0,8.291703308126744,
8846,31839,100,0.85,1.0E-4,30,300,10.0,100,0.85,1.0E-4,0.5789473684210527,0.9616538041284288,1.0,0.07795540511381512,0.0,6.485,26.0,8.252561723489258,
